dateObserved,intensity,laneId,location,id,type,vehicleType,reversedLane,name
2020-11-20,292,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011200000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-21,271,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011210000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-22,198,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011220000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-23,287,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011230000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-24,317,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011240000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-25,176,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011250000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-26,211,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011260000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-27,259,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011270000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-28,361,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011280000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-29,1023,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011290000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-11-30,362,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202011300000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-01,229,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012010000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-02,3,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012020000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-03,368,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012030000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-04,189,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012040000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-05,408,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012050000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-06,385,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012060000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-07,222,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012070000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-08,198,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012080000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-09,345,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012090000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-10,116,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012100000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-11,102,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012110000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-12,270,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012120000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-13,603,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012130000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-14,166,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012140000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-15,115,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012150000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-16,210,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012160000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-17,158,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012170000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-18,167,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012180000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-19,235,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012190000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-20,152,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012200000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-21,314,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012210000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-22,320,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012220000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-23,204,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012230000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-24,261,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012240000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-25,116,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012250000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-26,216,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012260000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-27,177,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012270000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-28,197,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012280000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-29,295,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012290000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-30,305,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012300000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-12-31,205,137058167,"{'coordinates': [3.93324, 43.57883], 'type': 'Point'}",MMM_EcoCompt_X2H20042635_202012310000,TrafficFlowObserved,bicycle,False,Lattes 1
2020-07-07,2,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007070000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-08,359,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007080000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-09,357,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007090000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-10,247,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007100000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-11,82,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007110000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-12,73,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007120000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-13,151,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007130000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-14,92,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007140000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-15,294,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007150000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-16,298,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007160000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-17,261,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007170000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-18,80,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007180000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-19,88,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007190000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-20,314,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007200000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-21,402,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007210000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-22,346,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007220000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-23,327,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007230000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-24,232,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007240000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-25,71,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007250000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-26,78,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007260000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-27,279,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007270000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-28,366,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007280000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-29,277,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007290000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-30,301,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007300000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-07-31,243,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202007310000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-01,45,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008010000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-02,89,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008020000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-03,263,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008030000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-04,327,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008040000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-05,288,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008050000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-06,281,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008060000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-07,243,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008070000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-08,65,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008080000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-09,80,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008090000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-10,294,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008100000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-11,309,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008110000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-12,300,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008120000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-13,260,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008130000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-14,178,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008140000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-15,73,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008150000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-16,72,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008160000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-17,220,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008170000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-18,281,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008180000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-19,249,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008190000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-20,297,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008200000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-21,261,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008210000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-22,51,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008220000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-23,105,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008230000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-24,309,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008240000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-25,333,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008250000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-26,324,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008260000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-27,290,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008270000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-28,247,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008280000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-29,52,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008290000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-30,119,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008300000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-08-31,326,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202008310000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-01,355,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009010000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-02,350,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009020000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-03,363,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009030000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-04,293,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009040000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-05,100,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009050000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-06,102,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009060000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-07,371,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009070000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-08,410,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009080000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-09,272,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009090000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-10,368,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009100000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-11,339,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009110000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-12,106,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009120000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-13,120,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009130000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-14,426,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009140000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-15,492,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009150000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-16,390,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009160000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-17,420,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009170000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-18,326,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009180000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-19,73,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009190000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-20,120,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009200000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-21,412,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009210000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-22,327,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009220000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-23,378,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009230000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-24,405,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009240000,TrafficFlowObserved,bicycle,False,Vielle Poste
2020-09-25,287,676645909,"{'coordinates': [3.9096322, 43.6157418], 'type': 'Point'}",MMM_EcoCompt_X2H20063161_202009250000,TrafficFlowObserved,bicycle,False,Vielle Poste
